CARRIER,CODE,NAME
SNKO,PXS,PYONGTAEK - XINGANG SERVICE
SNKO,QRS,QINGDAO - RUSSIA SERVICE
SNKO,SETO3-LOOP1,SETO3 SERVICE LOOP 1
SNKO,SETO4-LOOP1,SETO4 SERVICE LOOP 1
SNKO,SIS,SOUTH EAST ASIA - INDIA SERVICE
SNKO,SKX1,SOUTH KOREA EXPRESS SERVICE 1
SNKO,SKX2,SOUTH KOREA EXPRESS SERVICE
SNKO,SRS,SHANGHAI  - RUSSIA SERVICE
SNKO,SRS2,SHANGHAI RUSSIA SERVICE 2
SNKO,SVS2,SOUTH KOREA - SHANGHAI SERVICE 2
SNKO,THS2-LOOP1,TOHOKU HOKKAIDO SERVICE 2
SNKO,THS2-LOOP2,TOHOKU HOKKAIDO SERVICE 2
SNKO,THS4,TOHOKU HOKKAIDO SERVICE 4
SNKO,THS5,TOHOKU HOKKAIDO SERVICE 5
SNKO,TIS1,TAICANG INCHEON SERVICE
SNKO,TIS2,TAICANG INCHEON SERVICE
SNKO,VTS,VIETNAM THAILAND SERVICE
STIN,NWC-SOUTH-AFRICA,NORTH WEST COAST EUROPE - SOUTH AFRICA SERVICE
SUDU,AANZ,NORTH AMERICA EAST COAST - NEW ZEALAND - AUSTRALIA SERVICE
SUDU,AAUS-NL,ASIA - AUSTRALIA SERVICE
SUDU,AA2,CHINA - TAIWAN SERVICE 2
SUDU,ABAC,CONOSUR SERVICE
SUDU,ABUS,ARGENTINA BRAZIL - UNITED STATES SERVICE
SUDU,AGAS,CONDOR SERVICE
SUDU,ALCT 1,Brazil Cabotage Service | ALCT 1 Northbound Southbound Pecm
SUDU,ALCT 2,Brazil Cabotage Service | ALCT 2
SUDU,ALCT 3,Brazil Cabotage Service | ALCT 3
SUDU,ALCT 4,Brazil Cabotage Service | ALCT 4
SUDU,ALCT1,BRAZIL CABOTAGE SERVICE 1
SUDU,ALCT2,BRAZIL CABOTAGE SERVICE 2
SUDU,ALCT4,BRAZIL CABOTAGE SERVICE 4
SUDU,ANZL,ASIA - AUSTRALIA - NEW ZEALAND SERVICE
SUDU,ARGENTINEAN FEEDER-SLING1,ARGENTINEAN FEEDER SERVICE SLING 1
SUDU,ARGENTINEAN FEEDER-SLING2,ARGENTINEAN FEEDER SERVICE SLING 2
SUDU,ASAF 1,Asia ? South Africa | ASAF 1
SUDU,ASCA,Asia ? Caribbean | ASCA
SUDU,ASIA1,ASIA - SOUTH AMERICA EAST COAST SERVICE 1
SUDU,ASPA 2,Asia ? Mexico / South America West Coast | AC2 (ASPA 2)
SUDU,ASPA 3,Asia ? Mexico / South America West Coast | AC3 (ASPA 3)
SUDU,ASPA2,ASIA - MEXICO AND SOUTH AMERICA WEST COAST SERVICE 2
SUDU,ASPA3,ASIA - MEXICO AND SOUTH AMERICA WEST COAST SERVICE 3
SUDU,ASUNCION-FDR,ASUNCION FEEDER SERVICE
SUDU,ASUS-TP11,ASIA - NORTH AMERICA EAST COAST SERVICE
SUDU,ASUS1,ASIA - NORTH AMERICA EAST COAST SERVICE 1
SUDU,ASUS2,ASIA - NORTH AMERICA EAST COAST SERVICE 2
SUDU,ASUS3,ASIA - NORTH AMERICA EAST COAST SERVICE 3
SUDU,ASUS4,ASIA - NORTH AMERICA EAST COAST SERVICE 4
SUDU,ASUS5,ASIA - NORTH AMERICA EAST COAST SERVICE 5
SUDU,ATACAMA,ATACAMA SERVICE
SUDU,BLUENILE-EXP,BLUE NILE EXPRESS SERVICE
SUDU,BREX,BRAZEX SERVICE
SUDU,CAE(CAT),CANADA - ATLANTIC EXPRESS SERVICE
SUDU,CALYPSO FEEDER,CALYPSO FEEDER SERVICE
SUDU,CAM,CALDERA FEEDER SERVICE
SUDU,COLOMBIA EXPRESS,COLOMBIA EXPRESS SERVICE (COEX)
SUDU,COPR,Caribbean Feeder
SUDU,COVE-LAGUAIRA,COLOMBIA - VENEZUELA SERVICE - LA GUAIRA LOOP
SUDU,CUMBIA-FDR,CUMBIA FEEDER SERVICE
SUDU,C4EX,CARIBBEAN - CENTRAL AMERICA FEEDER SERVICE
SUDU,EAC,EASTERN AUSTRALIA CONNECT SERVICE
SUDU,ECUMED,WEST MEDITERRANEAN - CENTRAL AMERICA SERVICE
SUDU,EMCS,EUROPE - MEXICO - CARIBBEAN SERVICE
SUDU,EPIC-MIDDLEEAST1,MIDDLE EAST EXPRESS SERVICE 1
SUDU,EPIC1,EPIC FEEDER SERVICE
SUDU,EUNA 3,North Europe ? North America East Coast
SUDU,EUNA1,EUROPE - NORTH AMERICA EAST COAST SERVICE 1
SUDU,EUNA2,EUROPE - NORTH AMERICA EAST COAST SERVICE 2
SUDU,EUNA3,EUROPE - NORTH AMERICA EAST COAST SERVICE 3
SUDU,FEIS3(FI3),FAR EAST - INDIAN SUBCONTINENT SERVICE 3
SUDU,GAC,GREATER AUSTRALIA CONNECT SERVICE
SUDU,GUAYAQUIL-FDR,GUAYAQUIL FEEDER SERVICE
SUDU,HISPANIOLA,HISPANIOLA SERVICE
SUDU,IA1,INTRA ASIA SERVICE 1
SUDU,IA3,INTRA ASIA SERVICE 3
SUDU,IA5,INTRA ASIA SERVICE 5
SUDU,IA7,INTRA - ASIA SERVICE 7
SUDU,IA8,INTRA ASIA SERVICE 8
SUDU,IA80,INTRA ASIA SERVICE 80
SUDU,IA9,INTRA ASIA SERVICE 9
SUDU,IA98,INTRA ASIA SERVICE 98
SUDU,INTRA-MEDITERRANEAN,INTRA - MEDITERRANEAN SERVICE
SUDU,JADE,JADE EXPRESS SERVICE
SUDU,JAZZ,US GULF - CENTRAL AMERICA FEEDER SERVICE
SUDU,LION,LION SERVICE
SUDU,L07,TURKEY SERVICE
SUDU,L54,THYRRENIAN LINK SERVICE 3
SUDU,MAE,ABC COLOMBIA SERVICE
SUDU,MARJA,NORTH ADRIATIC SHUTTLE MARJA SERVICE
SUDU,MAWINGU,MAWINGU EXPRESS SERVICE
SUDU,MECA,MECA Mediterranean ? North America
SUDU,MEDITERRANEAN-SEA-A,MEDITERRANEAN SEA FEEDER SERVICE
SUDU,MENA,NORTH AMERICA EAST COAST - EUROPE SERVICE
SUDU,MESA(BOSSA-NOVA),MEDITERRANEAN - SOUTH AMERICA EAST COAST SERVICE
SUDU,ME3,MIDDLE EAST EXPRESS SERVICE 3
SUDU,ME6-AL MAHA,EUROPE - MIDDLE EAST SERVICE 6
SUDU,ME7,EUROPE - MIDDLE EAST SERVICE 7
SUDU,MMGX,WEST MEDITERRANEAN - NORTH AMERICA EAST COAST - MEXICO AND NORTH AMERICA GULF COAST SERVICE
SUDU,NAE,NORTH AMERICA EAST COAST - CENTRAL AMERICA FEEDER SERVICE
SUDU,NEEM,NORTH EUROPE - EAST MEDITERRANEAN SERVICE
SUDU,NERA 4,North Europe ? Mediterranean ? Middle East ? Asia
SUDU,NERA2,NORTH EUROPE - ASIA SERVICE 2
SUDU,NERA3,NORTH EUROPE - ASIA SERVICE 3
SUDU,NERA4,NORTH EUROPE - ASIA SERVICE 4
SUDU,NERA5,NORTH EUROPE - ASIA SERVICE 5
SUDU,NERA6,NORTH EUROPE - ASIA SERVICE 6
SUDU,NETU,NORTH EUROPE - TURKEY SERVICE
SUDU,N19,ROTTERDAM LIVERPOOL SERVICE
SUDU,PANZ(PNW),NORTH AMERICA WEST COAST - NEW ZEALAND AND AUSTRALIA SERVICE
SUDU,PBL,VENEZUELA - PUERTO CABELLO FEEDER SERVICE
SUDU,PERU-PANAMA-FDR,PERU PANAMA FEEDER SERVICE
SUDU,PHI3(PH3),PHILIPPINE FEEDER SERVICE 3
SUDU,PHI5(PH5),PHILIPPINE FEEDER SERVICE 5
SUDU,PH1-PHI1,PHILIPPINE FEEDER SERVICE 1
SUDU,PINA,PINA SERVICE
SUDU,SAE,SOUTH AMERICA EAST COAST - CENTRAL AMERICA FEEDER SERVICE
SUDU,SAECS,SOUTHERN AFRICA EUROPE CONTAINER SERVICE
SUDU,SAEC1,RIVER PLATE EXPRESS SERVICE 1
SUDU,SAWC2,EUROPE - CARIBBEAN - CENTRAL AMERICA - SOUTH AMERICA WEST COAST SERVICE 2
SUDU,SENZ-SOUTHERN-LOOP,SOUTHEAST ASIA - AUSTRALIA - NEW ZEALAND SERVICE
SUDU,SERA2,ASIA - MEDITERRANEAN SERVICE 2
SUDU,SERA3,ASIA - MEDITERRANEAN SERVICE 3
SUDU,SERA4,ASIA - MEDITERRANEAN SERVICE 4
SUDU,SE2,SOUTHEAST ASIA SERVICE 2
SUDU,SH1,SHANGHAI SERVICE 1
SUDU,SH2,SHANGHAI SERVICE 2
SUDU,SL CUMBIA,BONITA EXPRESS SERVICE
SUDU,SLH,MEDITERRANEAN SEA FEEDER SERVICE- LOOP B
SUDU,SOCA FEEDER,SOCA FEEDER SERVICE
SUDU,SSEA,NORTH AMERICA WEST COAST - PACIFIC ISLANDS SERVICE
SUDU,SSS1,STRAITS SHUTTLE SERVICE 1
SUDU,SVN1,SOUTH VIETNAM FEEDER SERVICE 1
SUDU,THAILAND-FDR,THAILAND FEEDER SERVICE
SUDU,TH9,THAILAND SERVICE 9
SUDU,TPX,TRANSPACIFIC WEST COAST SERVICE
SUDU,TURKEY-EGYPT,TURKEY - EGYPT SERVICE
SUDU,UCLA1,UNITED STATES GULF - CENTRAL AMERICA - CARIBBEAN - SOUTH AMERICA EAST COAST SERVICE 1
SUDU,UCLA2(GS1),UNITED STATES GULF - CENTRAL AMERICA - CARIBBEAN - SOUTH AMERICA EAST COAST SERVICE 2
SUDU,UPAS1,ASIA - NORTH AMERICA WEST COAST SERVICE 1
SUDU,UPAS2,Asia ? North America West Coast
SUDU,UPAS3,ASIA - NORTH AMERICA WEST COAST SERVICE 3
SUDU,UPAS4,UPAS 4 Asia ? North America West Coast
SUDU,UPAS5,ASIA - NORTH AMERICA WEST COAST SERVICE 5
SUDU,WAC,WESTERN AUSTRALIA CONNECT SERVICE
SUDU,WAMS,NORTH AMERICA WEST COAST - MEXICO - GUATEMALA -PANAMA AND COLOMBIA SERVICE
SUDU,WCCA,NORTH AMERICA WEST COAST - CENTRAL AMERICA  WEST COAST SERVICE
SUDU,WCSA,WEST COAST SOUTH AMERICA SERVICE
SUDU,XCL-KING-HAI,JAMAICA - HAITI SERVICE
SUDU,ZARATE-FDR,ZARATE FEEDER SERVICE
SUDU,Z43-FDR),TUNIS FEEDER SERVICE
SUDU,45Q,ROTTERDAM GOTHENBURG SERVICE
SUDU,470-FDR2,47O BG FREIGHT FEEDER SERVICE 2
TLWN,AIS2,ASIA INDIAN SUBCONTINENT SERVICE 2
TLWN,BASS_Test,BASS_Test
TLWN,BASS_Test2,BASS_Test2
TLWN,CAT,CHINA - AUSTRALIA - TAIWAN SERVICE
TLWN,CA2,CHINA - AUSTRALIA SERVICE 2
TLWN,CHT,CHINA-HONGKONG-THAILAND SERVICE
TLWN,CIX,CHINA - INDIA EXPRESS SERVICE
TLWN,CIX2,CHINA - INDIA EXPRESS SERVICE 2
TLWN,CJX,CHINA JEBEL ALI EXPRESS SERVICE
TLWN,CPX,CHINA - HONG KONG -PHILIPPINES SERVICE
TLWN,CSJ1,SHANGHAI - KANSAI SERVICE 1
TLWN,CSJ3,SHANGHAI - KANTO SERVICE 3
TLWN,CTE,CHINA - TAIWAN EXPRESS SERVICE
TLWN,CVT,CHINA - VIETNAM - THAILAND SERVICE
TLWN,CWX,CHINA - WEST INDIA EXPRESS SERVICE
TLWN,IDEA,INDIA - DUBAI - EAST AFRICA SERVICE
TLWN,IFX,FAR EAST CHENNAI EXPRESS SERVICE
TLWN,JHT,JAPAN - TAIWAN - HONG KONG - THAILAND EXPRESS SERVICE
TLWN,JMV,JAPAN-MALAYSIA-VIETNAM SERVICE
TLWN,JSM,JAPAN STRAITS MALAYSIA SERVICE
TLWN,JTK2,JAPAN - TAIWAN - HONG KONG SERVICE 2
TLWN,JTK3,JAPAN - TAIWAN - HONG KONG SERVICE
TLWN,JTX,JAPAN THAILAND EXPRESS SERVICE
TLWN,KCM,KOREA - CHINA - MALAYSIA SERVICE
TLWN,KCM2,KOREA - CHINA - MALAYSIA SERVICE 2
TLWN,KMV,KOREA - MALAYSIA - VIETNAM SERVICE
TLWN,KTH,KOREA - TAIWAN - HONGKONG SERVICE
TLWN,MCT,CENTRAL CHINA - TAIWAN SERVICE
TLWN,NCX,NORTH CHINA - HONG KONG - VIETNAM SERVICE
TLWN,NCX2,NORTH CHINA - HONG KONG - VIETNAM SERVICE 2
TLWN,NV2,NORTH VIETNAM FEEDER SERVICE 2
TLWN,NZE,NEW ZEALAND EXPRESS SERVICE
TLWN,PAS,PAN ASIA SERVICE
TLWN,SJX5,SHAGHAI - JAPAN -  KANTO EXPRESS SERVICE 5
TLWN,SKU,SHANGHAI - KYUSHU SERVICE
TLWN,SPX1,SHANGHAI - PHILIPPINE EXPRESS SERVICE I
TLWN,STW,XIAMEN - TAIWAN SERVICE
TLWN,THK,TAIWAN - HONGKONG SERVICE
TLWN,THK3,TAIWAN - HONGKONG SERVICE 3
TLWN,THX,TAIWAN HOCHIMINH EXPRESS SERVICE
TLWN,TSX1,TAIWAN - SOUTH CHINA EXPRESS SERVICE 1
TMGT,ALASKA,ALASKA SERVICE
TMGT,PUERTORICO,PUERTO RICO SERVICE
UAFM,COMOROS-SHUTTLE,COMOROS SHUTTLE SERVICE
UAFM,MASSEY,MASCAREIGNES - SEYCHELLES SERVICE
UAFM,MEX,MIDDLE EAST EXPRESS SERVICE
UAFM,MISA,MIDDLE EAST - INDIA - SOUTH AFRICA SERVICE
UNIC,RTM-RUSSIA,RTM-RUSSIA
WECC,AUSTRALIA-XPS,AUSTRALIA EXPRESS SERVICE
WECC,BALTIC-LOOP1,BALTIC SERVICE - LOOP 1
WECC,BALTIC-LOOP10,BALTIC SERVICE - LOOP 10
WECC,BALTIC-LOOP11,BALTIC SERVICE - LOOP 11
WECC,BALTIC-LOOP2,BALTIC SERVICE - LOOP 2
WECC,BALTIC-LOOP3,BALTIC SERVICE - LOOP 3
WECC,BALTIC-LOOP5,BALTIC SERVICE - LOOP 5
WECC,BALTIC-LOOP6,BALTIC SERVICE - LOOP 6
WECC,BALTIC-LOOP8,BALTIC SERVICE - LOOP 8
WECC,BALTIC-LOOP9,BALTIC SERVICE - LOOP 9
WECC,BALTIC-SEA,BALTIC SEA X-PRESS 1
WECC,BEANR-GBTEE-GBGRG,ANTWERP - TEESPORT - GRANGEMOUTH SERVICE
WECC,CALIFORNIA-XPS,CALIFORNIA EXPRESS SERVICE
WECC,EASTAFRICA-REDSEA,RED SEA - MOMBASA SERVICE
WECC,ECUADOR-NWC,ANTWERP/ROTTERDAM TO BREMERHAVEN (ECUADOR TO NWC) SERVICE
WECC,ESC,WEST EAST COAST - EAST SPAIN CANARIAN SERVICE
WECC,HIMALAYA-XPS,HIMALAYA EXPRESS SERVICE
WECC,IBEX,SPAIN MOROCCO EXPRESS SERVICE
WECC,INDIA-WEST_MED,INDIA-WEST MEDITERRANEAN SERVICE
WECC,ISRAEL-XPS,ISRAEL EXPRESS SERVICE
WECC,ISX6,IRISH - SEA EXPRESS SERVICE 6
WECC,LEVANTE-XPS,LEVANTE EXPRESS SERVICE
WECC,MAPT,WEST EAST COAST - MOROCCAN - PORTUGAL SERVICE
WECC,MAROC-EXP,MAROC EXPRESS SERVICE
WECC,MUNDRA-EAST-AFRICA,MUNDRA-EAST-AFRICA SERVICE
WECC,MUN-PAK,MUNDRA - PAKISTAN SERVICE
WECC,NWC-DUBLIN-CORK,NWC - DUBLIN AND CORK SERVICE
WECC,NWC-GULF,NORTH WEST COAST GULF SERVICE
WECC,NWC-IPAK,NORTH WEST COAST EUROPE - INDIA - PAKISTAN SERVICE
WECC,NWC-SOUTH-AFRICA,NORTH WEST COAST EUROPE - SOUTH AFRICA SERVICE
WECC,NWC-SPAIN-PORTUGAL,NORTH WEST COAST NORTH-SPAIN-PORTUGAL FEEDER SERVICE
WECC,REDSEA-FDR 3,RED SEA FEEDER SERVICE 3
WECC,TIGER,TIGER SERVICE
WECC,TURKEY-LIVERPOOL,TURKEY - LIVERPOOL SERVICE
WECC,TURKEY-MAIN,NORTH WEST COAST SINES  - TURKEY MAIN SERVICE
WECC,WALLENIUS,WALLENIUS SERVICE
WECC,WEC-INTRASPAIN,WEST EAST COAST - INTRA SPAIN SERVICE
WECC,WEC-NWC-SPAIN-PORTUGAL,WEST EAST COAST - NORTH WEST COAST - SPAIN - PORTUGAL SERVICE
WECC,WEC-NWC-SPAIN-PORTUGAL-2,WEC-NWC-SPAIN-PORTUGAL-2
WECC,WEC-UK-PT,WEST EUROPEAN CONTAINER - UNITED KINGDOM - PORTUGAL SERVICE
WECC,YEMEN-XPS-1,YEMEN EXPRESS SERVICE 1
WHLC,AA1,ASIA AMERICA SERVICE 1
WHLC,AA2,ASIA AMERICA SERVICE 2
WHLC,AA3,ASIA AMERICA SERVICE
WHLC,AA5,ASIA AMERICA SERVICE V
WHLC,AA7,ASIA AMERICA SERVICE
WHLC,AA9,ASIA AMERICA SERVICE IX
WHLC,AM1,ASIA - MIDDLE EAST SERVICE
WHLC,AR1,FAR EAST - RED SEA SERVICE
WHLC,ASA,ASIA-SOUTH AMERICA SERVICE
WHLC,AS2,ASIA - SOUTH AMERICA II
WHLC,CCU,CCU
WHLC,CIX,CHINA - INDIA EXPRESS SERVICE
WHLC,CI3,CHINA - INDIA SERVICE 3
WHLC,CI5,CHINA - INDIA SERVICE 5
WHLC,CI6,CHINA - INDIA SERVICE 6
WHLC,CI7,CHINA-INDIA SERVICE
WHLC,CL1,CHINA-LUZON SERVICE I
WHLC,CPF,CHINA - PHILIPPINES FEEDER SERVICE
WHLC,CPS,CHINA - PHILIPPINES SERVICE
WHLC,CS1,CHINA - SOUTH EAST ASIA SERVICE 1
WHLC,CS2,CHINA - SOUTH EAST ASIA SERVICE 2
WHLC,CTK,CHINA - THAILAND - KAMPUCHEA SERVICE
WHLC,CT1,NPRC - THAILAND SERVICE 1
WHLC,CT3,CHINA - THAILAND - VIETNAM SERVICE
WHLC,CT5,CHINA - THAILAND - KAMPUCHEA SERVICE
WHLC,CVM,SOUTH CHINA - VIETNAM - MALAYSIA SERVICE
WHLC,CV1,CHINA - VIETNAM SERVICE
WHLC,CV3,CHINA - VIETNAM SERVICE 3
WHLC,CV6,CHINA - VIETNAM SERVICE
WHLC,FOC,FUZHOU - XIAMEN - TAIWAN SERVICE
WHLC,FTS,FUJIAN TAIWAN SERVICE
WHLC,FT2,FUZHOU - TAIWAN SERVICE 2
WHLC,GCS,GULF CHINA SERVICE
WHLC,HK3,TAIWAN - HONG KONG SERVICE 3
WHLC,HPH,TAIWAN - HAIPHONG SERVICE
WHLC,JCV,JAPAN - CHINA - VIETNAM SERVICE
WHLC,JH2,JAPAN - TAIWAN - HAIPHONG SERVICE
WHLC,JKH,JAPAN - KOREA - HAIPHONG SERVICE
WHLC,JKS,UNITED ARAB EMIRATES - KUWAIT FEEDER SERVICE 2
WHLC,JSH,JAPAN KANSAI HAIPHONG SERVICE
WHLC,JTH,KANSAI-S SERVICE
WHLC,JTT,JAPAN KANTO - THAILAND SERVICE
WHLC,KSS,KOREA - SOUTH EAST ASIA SERVICE
WHLC,KVS,KOREA - VIETNAM SERVICE
WHLC,MHT,MINDANAO - HONG KONG - TAIWAN SERVICE
WHLC,NCT,NORTH CHINA - TAIWAN SERVICE
WHLC,NSA,NORTH EAST ASIA - SOUTH EAST ASIA SERVICE A
WHLC,NS1,NEW SUPER SERVICE 1
WHLC,NS5,NEW SUPER SERVICE 5
WHLC,NT2,NORTH CHINA TAIWAN SERVICE 2
WHLC,PCA,PARTNER CARGO ARRANGEMENT
WHLC,PMX,PAKISTAN MUNDRA EXPRESS SERVICE
WHLC,PSX,PACIFIC EXPRESS SERVICE
WHLC,SBX,SINGAPORE BANGLADESH EXPRESS STRING SERVICE A
WHLC,SCX,BANGLADESH - MALAYSIA EXPRESS SERVICE
WHLC,SC1,SINGAPORE - CHENNAI SERVICE 1
WHLC,SHA,TAIWAN - SHANGHAI SERVICE
WHLC,TBS,THAILAND - BELAWAN SERVICE
WHLC,TPE,PHILIPPINES CHINA SERVICE
WHLC,TPI,TAIWAN - INDONESIA SERVICE
WHLC,TPS,TAIWAN - PHILIPPINES SERVICE
WHLC,TVT,TAIWAN - VIETNAM - THAILAND SERVICE
WHLC,WSA,ASIA - SOUTH AMERICA WEST COAST SERVICE
WHLC,WSA3,WEST COAST SOUTH AMERICA - ASIA SERVICE 3 (WS3)
WHLC,WS3,WSA3
WWSU,SERVICE 2,SERVICE 2
YMLU,AA1,ASIA AUSTRALIA ALLIANCE SERVICE
YMLU,AA2,ASIA AUSTRALIA ALLIANCE SERVICE 2
YMLU,AGT,ADRIATIC GREECE TURKEY SERVICE
YMLU,AG3,ASIA GULF SERVICE 3
YMLU,AL2,TRANS - ATLANTIC SERVICE - LOOP 2
YMLU,AL3,TRANS - ATLANTIC SERVICE - LOOP 3
YMLU,AL5,TRANS - ATLANTIC SERVICE - LOOP 5
YMLU,AL6,TRANS - ATLANTIC SERVICE - LOOP 6
YMLU,AR1,ASIA - RED SEA SERVICE
YMLU,BH2,BOHAI EXPRESS SERVICE 2
YMLU,BH3,DALIAN PUSAN SERVICE
YMLU,BH4,XINGANG PUSAN SERVICE
YMLU,CAT,CHINA - AUSTRALIA - TAIWAN SERVICE
YMLU,CA2,CHINA - AUSTRALIA SERVICE 2
YMLU,CEN,CEN
YMLU,CGX,CHINA - GULF EXPRESS SERVICE
YMLU,CHX,CHINA - HO CHI MINH EXPRESS SERVICE
YMLU,CME,CHINA - MALAYSIA EXPRESS SERVICE
YMLU,CPX,China - Pakistan Express
YMLU,CTI,CHINA - TAIWAN - INDONESIA SERVICE
YMLU,CTK,CHINA - THAILAND - CAMBODIA EXPRESS SERVICE
YMLU,CTS,CHINA - THAILAND SERVICE
YMLU,CTX,CHINA - THAILAND SERVICE
YMLU,CVX,CHINA - VIETNAM EXPRESS SERVICE
YMLU,EC1,NORTH AMERICA EAST COAST SERVICE - LOOP 1
YMLU,EC2,NORTH AMERICA EAST COAST SERVICE - LOOP 2
YMLU,EC4,EC4
YMLU,EC5,EC5
YMLU,EC6,NORTH AMERICA EAST COAST LOOP 6
YMLU,FE2,FAR EAST-EUROPE LOOP 2
YMLU,FE3,FAR EAST - EUROPE SERVICE - LOOP 3
YMLU,FE4,FAR EAST - EUROPE SERVICE - LOOP 4
YMLU,FE5,FAR EAST EUROPE SERVICE 5
YMLU,FOC,KAOHSIUNG - FUZHOU JIANGYIN EXPRESS SERVICE
YMLU,FP1,FAR EAST PACIFIC PENDULUM 1
YMLU,FP1-EUROPE,FAR EAST PACIFIC PENDULUM SERVICE 1 - EUROPE
YMLU,FP1-US,FAR EAST PACIFIC PENDULUM SERVICE 1 - UNITED STATES
YMLU,IBS,INDIA BANGLADESH SERVICE
YMLU,IEX,SOUTH EAST INDIA - EUROPE EXPRESS SERVICE
YMLU,IE2,INTRA EUROPE FEEDER SERVICE 2
YMLU,IE3,INTRA EUROPE FEEDER SERVICE 3
YMLU,IE5,INTRA EUROPE FEEDER SERVICE 5
YMLU,IE6,INTRA EUROPE FEEDER SERVICE VI
YMLU,IE8,INTRA EUROPE FEEDER SERVICE 8
YMLU,IHX,SINGAPORE - JAKARTA SERVICE
YMLU,ITS,THAILAND INDONESIA EXPRESS SERVICE
YMLU,JCV,JAPAN-CHINESE-VITENAM SERVICE
YMLU,JKX,JAPAN KANSEI EXPRESS SERVICE
YMLU,JMV,JAPAN - MALAYSIA - VIETNAM SERVICE
YMLU,JTC,JAPAN - TAIWAN - BANGKOK SERVICE
YMLU,JTH,JAPAN - TAIWAN - HONG KONG SERVICE
YMLU,JTS,JAPAN - TAIWAN - SOUTH CHINA EXPRESS SERVICE
YMLU,JTX,JAPAN - THAILAND EXPRESS SERVICE
YMLU,KCX,KOREA - CHINA - SOUTHEAST AISA EXPRESS SERVICE
YMLU,KMC,KAOHSIUNG - CEBU SERVICE
YMLU,KTH,KOREA - TAIWAN - HONGKONG SERVICE
YMLU,MCT,MIDDLE CHINA - TAIWAN SERVICE
YMLU,MD1,MEDITERRANEAN SERVICE 1
YMLU,MD2,MEDITERRANEAN SERVICE 2
YMLU,MD3,MEDITERRANEAN SERVICE 3
YMLU,NCT,NORTH CHINA- THAILAND SERVICE
YMLU,NEX,NORTH EUROPE - EAST MEDITERRANEAN EXPRESS SERVICE
YMLU,NSK,NINGBO - SHANGHAI - KAOHSIUNG SERVICE
YMLU,PAS,PAN ASIA SERVICE
YMLU,PA1,PAN ASIA SERVICE 1
YMLU,PMX,PMX
YMLU,PNX,PIRAEUS NAPLES EXPRESS SERVICE
YMLU,PN1,PACIFIC NORTH WEST COAST SERVICE - LOOP 1
YMLU,PN2,PACIFIC NORTH WEST COAST SERVICE - LOOP 2
YMLU,PN3,PACIFIC NORTH WEST COAST SERVICE - LOOP 3
YMLU,PN4,PACIFIC NORTH WEST COAST LOOP 4
YMLU,PR5,TAIWAN - HONGKONG SERVICE
YMLU,PS3,PACIFIC SOUTH WEST COAST LOOP 3
YMLU,PS3-US,PACIFIC SOUTH WEST COAST SERVICE LOOP 3 - UNITED STATES
YMLU,PS4,PACIFIC SOUTH WEST SERVICE COAST - LOOP 4
YMLU,PS5,PACIFIC SOUTH WEST COAST SERVICE - LOOP 5
YMLU,PS6,PACIFIC SOUTH WEST COAST SERVICE - LOOP 6
YMLU,PS7,PS7
YMLU,SAX,SAX
YMLU,SA3,SOUTH AMERICA SERVICE - LOOP 3
YMLU,SA4,SOUTH AMERICA SERVICE - LOOP 4
YMLU,SA6,SOUTH AMERICA SERVICE - LOOP 6
YMLU,SA8,SA8
YMLU,SBS,STRAITS - BENGAL - STRAITS SERVICE
YMLU,SCS,SINGAPORE - CHITTAGONG SERVICE
YMLU,SE6,SOUTH EAST ASIA SERVICE 6
YMLU,SE8,SOUTH EAST ASIA SERVICE 8
YMLU,SK2,NINGBO - SHANGHAI - KAOHSIUNG SERVICE 2
YMLU,SMM,SINGAPORE - MYANMAR SERVICE
YMLU,SMX,SMX
YMLU,SNS,SHANGHAI - NHAVA SHEVA SERVICE
YMLU,SSX,SINGAPORE - SURABAYA EXPRESS SERVICE
YMLU,SYC,SINGAPORE ? YANGON ? CAMBODIA SERVICE
YMLU,TCX,TAIWAN - CHINA EXPRESS SERVICE
YMLU,THX,TAIWAN - HOCHIMINH SERVICE
YMLU,THX - A-Bound,A-Bound OF THX
YMLU,THX - B-Bound,B-Bound OF THX
YMLU,THX-A,TAIWAN - HOCHIMINH SERVICE - A
YMLU,THX-B,TAIWAN - HOCHIMINH SERVICE - B
YMLU,TIX,TIX
YMLU,TPE,TAIWAN PHILIPPINES EXPRESS SERVICE
YMLU,TPI,TAIWAN - PHILIPPINES - INDONESIA SERVICE
YMLU,TPI-A,TAIWAN - PHILIPPINES - INDONESIA SERVICE
YMLU,TPS,TAIWAN PHILIPPINES MANILA SOUTH PORT SERVICE
YMLU,TSE,TAIWAN - SOUTH EAST ASIA SERVICE
YMLU,TSS,THAILAND - SINGAPORE SERVICE
YMPR,AL2,AL2
YMPR,AL3,AL3
YMPR,AL5,AL5
YMPR,CEN,CEN
YMPR,EC1,EC1
YMPR,EC2,EC2
YMPR,EC4,EC4
YMPR,EC5,EC5
YMPR,EC6,EC6
YMPR,FP1,FAR EAST PACIFIC PENDULUM 1
YMPR,PN1,PN1
YMPR,PN2,PN2
YMPR,PN3,PN3
YMPR,PN4,PN4
YMPR,PS3,PACIFIC SOUTH WEST COAST LOOP 3
YMPR,PS4,PS4
YMPR,PS5,PS5
YMPR,PS6,PS6
YMPR,PS7,PS7
YMPR,PS8,PS8
